ObjectID            RA                  DEC                 z_match             Imag                Imag_error          Classification
61837               53.20111847         -27.82854652        1.6477              25.025              0.045                1                  
61947               53.14885712         -27.82881737        2.0474              25.1                0.047                1                  
62006               53.19251633         -27.82861519        1.8434              24.805              0.039                1                  
62082               53.17815781         -27.82831764        2.6857              24.763              0.035                1                  
62118               53.18903732         -27.82862854        3.5445              24.918              0.033                1                  
62163               53.18610001         -27.82754326        1.95057             24.286              0.032                1                  
62200               53.19610214         -27.82772064        2.06639             24.857              0.045                1                  
62235               53.16437912         -27.82859612        1.6172              25.348              0.04                 1                  
62257               53.15457153         -27.82804108        1.56767             24.477              0.032                1                  
62281               53.14710617         -27.82778358        1.75936             24.127              0.025                1                  
62420               53.1423378          -27.82763481        2.0321              24.773              0.049                1                  
62555               53.14412689         -27.82807541        2.763               25.234              0.048                1                  
62806               53.14208984         -27.82765961        1.8128              25.48               0.055                1                  
62840               53.19773865         -27.82715607        2.7179              25.181              0.052                1                  
62935               53.14694214         -27.82704735        2.3827              25.637              0.059                1                  
62990               53.1413765          -27.82569313        1.78153             23.529              0.02                 1                  
63112               53.15512466         -27.82646561        2.29202             24.705              0.036                1                  
63173               53.17006683         -27.82661438        3.05115             23.989              0.02                 1                  
63258               53.14059067         -27.82689476        3.7308              25.922              0.069                1                  
63309               53.16972733         -27.8266201         1.703               25.513              0.057                1                  
63364               53.15620041         -27.82676125        1.7451              25.815              0.064                1                  
63398               53.1426239          -27.82653809        3.3277              24.988              0.036                1                  
63405               53.15143967         -27.82586288        1.61954             24.701              0.038                1                  
63529               53.15607071         -27.82630157        1.6047              25.902              0.064                1                  
63606               53.14600754         -27.8256588         2.01922             24.854              0.043                1                  
63623               53.19259644         -27.82605171        3.6343              25.286              0.043                1                  
63638               53.15512466         -27.82646561        2.29202             25.737              0.053                1                  
63639               53.17168808         -27.82565308        1.70743             25.048              0.042                1                  
63644               53.21504974         -27.82606125        1.78153             24.493              0.026                1                  
63683               53.21751785         -27.82591248        2.3159              25.268              0.039                1                  
63792               53.16267395         -27.82583046        1.8015              25.21               0.044                1                  
63798               53.16469574         -27.82531357        2.0977              25.304              0.076                1                  
63812               53.14093018         -27.82587814        1.6297              25.691              0.059                1                  
63824               53.19661713         -27.82571983        2.6058              25.145              0.045                1                  
63915               53.2105484          -27.8253231         2.3484              25.665              0.069                1                  
63931               53.14573288         -27.82550621        1.9192              25.093              0.038                1                  
64070               53.18621445         -27.82519531        1.85052             25.348              0.045                1                  
64124               53.17631912         -27.82516861        2.0141              25.71               0.07                 1                  
64132               53.19594574         -27.82480431        2.1119              25.238              0.042                1                  
64235               53.19898224         -27.82530212        1.7317              25.831              0.055                1                  
64303               53.16995621         -27.82400894        2.15977             24.72               0.035                1                  
64446               53.16714478         -27.82448959        2.17244             24.474              0.028                1                  
64526               53.15654755         -27.82433128        3.6138              25.111              0.046                1                  
64566               53.17951584         -27.82442665        2.7746              25.783              0.072                1                  
64594               53.18255615         -27.82436371        2.5755              25.113              0.046                1                  
64656               53.19848633         -27.82358551        1.82215             24.135              0.029                1                  
64792               53.15100861         -27.82331467        1.56126             24.82               0.049                1                  
64803               53.17060471         -27.82377052        2.6148              25.061              0.049                1                  
64838               53.16980743         -27.82386208        2.13                24.298              0.029                1                  
64926               53.20063019         -27.82367134        2.2635              25.785              0.085                1                  
64936               53.16976929         -27.82399368        2.13                25.366              0.047                1                  
64991               53.17951584         -27.82389641        2.757               25.875              0.056                1                  
65145               53.14733887         -27.82242203        1.75661             23.147              0.013                1                  
65419               53.14882278         -27.82111549        2.582               24.719              0.038                1                  
65574               53.20386887         -27.82246017        2.3101              25.219              0.042                1                  
65677               53.20501328         -27.82217789        2.2932              25.087              0.047                1                  
65724               53.16490555         -27.82021523        1.66312             25.177              0.05                 1                  
65789               53.14207458         -27.81990433        1.8988              23.621              0.024                1                  
66035               53.20326996         -27.82165718        2.4022              25.119              0.038                1                  
66272               53.15346909         -27.82138443        3.5648              25.746              0.056                1                  
66415               53.18304062         -27.820467          2.12833             24.597              0.033                1                  
66427               53.14216995         -27.82026482        1.91976             24.239              0.034                1                  
66733               53.18341064         -27.82023621        2.05109             24.501              0.028                1                  
66753               53.14833832         -27.81990242        1.6595              25.122              0.037                1                  
67192               53.18114853         -27.81832123        2.60564             24.773              0.045                1                  
67342               53.16068649         -27.81918144        3.6559              25.6                0.051                1                  
67725               53.16679382         -27.81849098        1.6116              24.713              0.032                1                  
67908               53.14722061         -27.81794739        2.2686              25.894              0.075                1                  
68105               53.1640625          -27.81788826        1.539               25.483              0.055                1                  
68420               53.17818069         -27.81693077        1.7677              25.773              0.074                1                  
68529               53.19358444         -27.81677818        1.5851              25.269              0.056                1                  
68673               53.20337296         -27.81600952        1.98769             23.965              0.02                 1                  
68720               53.16251755         -27.81654167        2.7867              24.655              0.027                1                  
68899               53.14056015         -27.81638718        2.6421              25.874              0.061                1                  
69031               53.18381882         -27.81581879        2.5882              25.387              0.047                1                  
69062               53.19427109         -27.81576538        1.6324              25.386              0.048                1                  
69184               53.16221619         -27.8157711         3.0228              25.483              0.055                1                  
69214               53.16966629         -27.81521416        1.61                24.809              0.039                1                  
69261               53.13154602         -27.81493568        1.7424              24.982              0.048                1                  
69295               53.13138199         -27.81492996        1.93586             24.687              0.044                1                  
69304               53.20260239         -27.81561852        3.5813              25.328              0.038                1                  
69426               53.14728928         -27.81515312        2.2942              25.147              0.045                1                  
69569               53.1353035          -27.81448746        2.719               24.358              0.029                1                  
69578               53.13759995         -27.81477165        2.7311              25.801              0.064                1                  
69648               53.16527939         -27.81406021        3.064               24.597              0.029                1                  
69672               53.17633438         -27.81475067        2.3599              24.707              0.028                1                  
69798               53.13038635         -27.81450844        1.9222              25.474              0.044                1                  
69815               53.15915298         -27.8137455         1.66446             24.609              0.032                1                  
69926               53.14214325         -27.81376457        2.33509             23.74               0.017                1                  
69928               53.17229843         -27.81375694        2.8171              25.757              0.081                1                  
69976               53.16345978         -27.81384659        2.7913              25.159              0.067                1                  
69982               53.16234207         -27.81375504        1.5781              25.998              0.087                1                  
70035               53.12982941         -27.8133297         1.88493             24.001              0.021                1                  
70262               53.12978363         -27.81345177        2.8283              24.715              0.028                1                  
70523               53.18740082         -27.81223869        1.76627             23.641              0.016                1                  
70531               53.18700409         -27.81263351        2.7929              24.612              0.033                1                  
70598               53.17931747         -27.81252289        1.73                25.128              0.038                1                  
70863               53.17948914         -27.81228447        1.7085              25.851              0.077                1                  
71397               53.15165329         -27.81087112        2.23976             24.653              0.028                1                  
71478               53.12839508         -27.81048965        2.4362              25.193              0.042                1                  
71484               53.1549263          -27.80939293        1.5434              23.77               0.019                1                  
71533               53.18582153         -27.80996323        2.593               24.684              0.026                1                  
71652               53.15893173         -27.81054306        2.6561              25.971              0.073                1                  
71679               53.16955566         -27.81030846        2.742               24.865              0.049                1                  
71847               53.14677811         -27.80941582        2.6727              25.987              0.073                1                  
71905               53.13825607         -27.80932426        2.2792              24.947              0.039                1                  
71927               53.12879944         -27.80894852        1.8841              23.898              0.02                 1                  
71979               53.13237            -27.80905914        3.1515              24.867              0.037                1                  
72238               53.15714264         -27.80880547        2.00567             24.613              0.028                1                  
72277               53.17365646         -27.80823517        1.99666             24.23               0.024                1                  
72326               53.17718506         -27.80893326        2.6195              25.933              0.068                1                  
72387               53.16828918         -27.80819321        2.5189              25.173              0.043                1                  
72615               53.16473007         -27.80790329        2.7763              24.628              0.027                1                  
72621               53.13375854         -27.8079052         2.1695              25.136              0.043                1                  
72736               53.19857407         -27.80760574        2.1835              25.299              0.066                1                  
72852               53.19743729         -27.80746841        3.5204              25.937              0.059                1                  
72879               53.161129           -27.80607986        2.8136              25.75               0.054                1                  
73022               53.17843628         -27.80652237        1.7435              25.46               0.05                 1                  
73063               53.14604568         -27.80644226        2.8106              25.135              0.043                1                  
73199               53.17321014         -27.80615234        1.624               25.504              0.062                1                  
73527               53.14163208         -27.80578232        3.415               25.873              0.064                1                  
73684               53.12835312         -27.80498886        2.3479              25.341              0.069                1                  
73703               53.17075348         -27.8046875         1.76765             23.707              0.018                1                  
73717               53.15243149         -27.80521393        2.1553              25.495              0.05                 1                  
73771               53.14963531         -27.8047924         2.63279             24.957              0.041                1                  
73854               53.14963531         -27.8047924         2.63279             25.313              0.05                 1                  
74004               53.17169952         -27.80455971        2.0011              25.479              0.061                1                  
74191               53.12758255         -27.80400848        2.6482              25.481              0.057                1                  
74311               53.16904831         -27.80371857        2.5554              25.207              0.037                1                  
74344               53.16417694         -27.80273438        2.6011              24.762              0.032                1                  
74360               53.18663025         -27.80366516        1.9613              25.703              0.06                 1                  
74543               53.19328308         -27.8031044         2.1101              25.439              0.065                1                  
75198               53.14973068         -27.80117989        1.80948             25.198              0.064                1                  
75298               53.19791031         -27.79914665        2.7741              25.768              0.073                1                  
75417               53.17900467         -27.80077553        2.6668              25.913              0.059                1                  
75447               53.16085052         -27.80112457        3.5662              25.887              0.067                1                  
75721               53.1741333          -27.80031967        3.0524              25.755              0.067                1                  
75819               53.16688919         -27.79873276        1.998               23.332              0.018                1                  
75834               53.13764191         -27.79989243        3.7044              25.868              0.073                1                  
75906               53.15782547         -27.79909134        2.6445              24.693              0.033                1                  
75936               53.12963867         -27.79964256        2.7139              25.189              0.049                1                  
76014               53.19687653         -27.79942322        3.2825              25.801              0.065                1                  
76020               53.13132858         -27.79951477        2.5536              25.18               0.038                1                  
76054               53.17266083         -27.79955673        2.9013              25.96               0.073                1                  
76079               53.14121246         -27.79957199        2.7003              25.622              0.05                 1                  
76082               53.15633011         -27.79896736        2.6415              25.13               0.041                1                  
76100               53.14044952         -27.79905891        2.5439              25.343              0.047                1                  
76104               53.15757751         -27.79898453        2.73968             24.611              0.038                1                  
76111               53.18741226         -27.79947281        3.6505              25.948              0.071                1                  
76199               53.19668961         -27.79925156        3.1777              25.443              0.049                1                  
76282               53.16688919         -27.79873276        1.998               25.376              0.046                1                  
76443               53.14796066         -27.79828644        1.7213              25.812              0.073                1                  
76633               53.13795471         -27.79777908        1.546               25.632              0.074                1                  
76724               53.16789246         -27.79794884        3.1307              24.864              0.029                1                  
76822               53.17131805         -27.79780579        1.5828              25.694              0.059                1                  
76836               53.14030457         -27.79751968        1.76                25.366              0.054                1                  
76915               53.14223862         -27.79540634        2.02073             24.396              0.035                1                  
76954               53.15161133         -27.79642677        1.77319             23.351              0.017                1                  
76968               53.16968155         -27.79701233        2.08638             25.418              0.058                1                  
76982               53.14858246         -27.79693794        1.76765             23.787              0.019                1                  
77040               53.15879822         -27.79715347        1.91                25.547              0.053                1                  
77052               53.19879532         -27.79725838        2.6512              25.941              0.063                1                  
77139               53.14839554         -27.7969017         1.80387             24.518              0.026                1                  
77442               53.18069458         -27.7954216         1.53958             24.479              0.039                1                  
77640               53.14058304         -27.79561043        1.90955             24.4                0.024                1                  
77687               53.15267944         -27.79563904        1.7409              25.349              0.044                1                  
77717               53.13777161         -27.79554367        3.5399              25.591              0.057                1                  
77762               53.16747284         -27.795187          1.77181             24.758              0.03                 1                  
77900               53.17461395         -27.79537582        2.7125              25.425              0.052                1                  
77970               53.13096619         -27.79532433        2.5775              25.924              0.059                1                  
78039               53.16537476         -27.79525185        1.6187              25.981              0.058                1                  
78191               53.15657043         -27.79481125        2.2422              25.962              0.08                 1                  
78240               53.18739319         -27.79358482        2.4413              24.73               0.06                 1                  
78247               53.17520523         -27.79459381        2.9546              25.423              0.048                1                  
78376               53.16459274         -27.79431152        1.6205              25.179              0.05                 1                  
78496               53.152565           -27.79384041        3.1044              24.837              0.034                1                  
78705               53.16929626         -27.79379463        2.2943              25.979              0.09                 1                  
78753               53.16506577         -27.7936554         2.3193              25.137              0.037                1                  
79027               53.13130951         -27.79293823        3.6708              25.6                0.061                1                  
79131               53.15225983         -27.79249191        1.54467             25.2                0.053                1                  
79172               53.1679306          -27.79271698        2.7227              25.219              0.04                 1                  
7923                53.17116928         -27.93294144        3.3121              24.572              0.043                1                  
79289               53.17591858         -27.79245949        3.7623              25.919              0.069                1                  
79556               53.16777039         -27.79188347        2.6603              25.773              0.1                  1                  
79565               53.18012619         -27.79205132        1.7114              25.954              0.073                1                  
79596               53.16064453         -27.79174042        2.70062             24.899              0.033                1                  
79762               53.14919662         -27.79146576        3.6176              25.265              0.05                 1                  
80050               53.14994431         -27.79045677        2.62553             25.277              0.051                1                  
80083               53.13690186         -27.79067421        1.6657              25.18               0.045                1                  
80110               53.17401886         -27.79101372        2.7398              25.521              0.05                 1                  
80120               53.16041183         -27.79036331        1.61431             23.938              0.018                1                  
80129               53.17404938         -27.79041862        2.2901              25.521              0.066                1                  
80455               53.19020081         -27.78985405        2.5476              25.279              0.047                1                  
80495               53.14928818         -27.78852272        1.91247             23.68               0.017                1                  
80508               53.14445496         -27.79035187        2.4175              25.862              0.057                1                  
80670               53.19153214         -27.78919029        2.6083              25.281              0.055                1                  
81237               53.18310928         -27.78712845        1.55614             24.961              0.048                1                  
81239               53.16552353         -27.78812408        2.7191              24.405              0.029                1                  
81445               53.14797974         -27.78768158        1.88204             24.722              0.035                1                  
81568               53.1522789          -27.7879715         2.2139              25.547              0.053                1                  
81585               53.16165924         -27.7874279         1.80667             24.104              0.024                1                  
81608               53.15402222         -27.78769493        1.6719              25.643              0.058                1                  
81649               53.14339066         -27.7879982         3.2922              25.937              0.053                1                  
81702               53.18172073         -27.78299141        1.56639             23.814              0.023                1                  
81812               53.18339157         -27.78732681        2.4957              25.628              0.057                1                  
82414               53.1368103          -27.78611374        2.7341              25.745              0.058                1                  
82491               53.19222641         -27.78600693        2.4907              24.656              0.029                1                  
82659               53.1794281          -27.78575516        2.5235              25.703              0.059                1                  
82674               53.17927551         -27.78594589        2.3303              25.997              0.062                1                  
82879               53.13170624         -27.78555107        1.751               25.8                0.075                1                  
82982               53.19171524         -27.78510475        2.8785              25.689              0.071                1                  
83078               53.16697311         -27.78470039        1.61693             25.041              0.041                1                  
83127               53.13302994         -27.78446007        3.5541              25.855              0.079                1                  
83131               53.15381622         -27.78481674        2.1076              25.97               0.079                1                  
83219               53.18601227         -27.78397942        2.2947              25.081              0.047                1                  
83235               53.19216537         -27.78454208        1.5895              25.414              0.059                1                  
83381               53.17647552         -27.78251839        2.53425             24.916              0.039                1                  
83394               53.16233826         -27.78443718        2.312               25.689              0.056                1                  
83521               53.13285065         -27.7841301         3.2115              25.793              0.064                1                  
83553               53.17848206         -27.78403091        3.193               24.828              0.029                1                  
83859               53.19152832         -27.78383827        2.3538              25.738              0.075                1                  
83895               53.18418503         -27.78351974        2.027               25.839              0.063                1                  
8393                53.16679764         -27.93344879        1.6501              25.979              0.054                1                  
83934               53.18140411         -27.78349876        1.7579              25.983              0.069                1                  
83969               53.1822319          -27.78330994        1.8726              25.298              0.056                1                  
83970               53.17430878         -27.78252029        1.98619             24.202              0.027                1                  
84342               53.18655014         -27.78192139        1.54849             24.755              0.037                1                  
84375               53.19573212         -27.78271103        3.0308              25.333              0.039                1                  
84463               53.14901733         -27.7819519         1.721               24.79               0.038                1                  
84550               53.19921112         -27.78252792        2.5617              25.375              0.042                1                  
84622               53.12986374         -27.78225136        2.2963              25.176              0.037                1                  
84626               53.13014984         -27.78085518        1.88637             24.76               0.045                1                  
84801               53.13378525         -27.78189278        2.752               24.836              0.035                1                  
84824               53.15564346         -27.77927017        1.83914             23.445              0.017                1                  
85002               53.16143036         -27.78170204        2.5769              25.649              0.056                1                  
8508                53.1750946          -27.9324646         3.4044              25.15               0.047                1                  
85168               53.16827393         -27.78105354        2.6398              25.652              0.057                1                  
85387               53.18202591         -27.77953911        2.48337             24.57               0.028                1                  
85395               53.19870377         -27.77964211        3.061               25.48               0.052                1                  
85586               53.15286255         -27.78011894        1.5785              25.178              0.051                1                  
85596               53.13953018         -27.78067017        3.518               25.136              0.036                1                  
85770               53.13325119         -27.7798214         3.4511              25.671              0.066                1                  
85940               53.19038773         -27.77994919        1.947               25.4                0.05                 1                  
85970               53.15451431         -27.77971458        1.84767             24.404              0.029                1                  
85971               53.1979599          -27.78005981        1.707               25.755              0.059                1                  
86064               53.14920425         -27.77879715        1.88637             24.452              0.031                1                  
86117               53.14614105         -27.77986908        2.49733             25.922              0.072                1                  
86187               53.1989975          -27.77953148        2.5581              25.754              0.064                1                  
86219               53.13051224         -27.77968216        2.13773             25.306              0.048                1                  
86241               53.14393234         -27.7797184         1.6283              25.607              0.051                1                  
86305               53.15547943         -27.77952003        1.8249              25.588              0.051                1                  
86317               53.17951965         -27.77947235        1.9777              25.843              0.064                1                  
86319               53.16634369         -27.77983475        2.7654              25.996              0.067                1                  
86323               53.18016052         -27.77897263        2.6961              25.684              0.076                1                  
86424               53.14448929         -27.77902603        1.54721             24.889              0.036                1                  
86585               53.19536972         -27.77927208        2.6391              25.527              0.043                1                  
86797               53.19971466         -27.77867699        2.9376              25.017              0.038                1                  
86992               53.12845612         -27.77837753        2.0133              25.138              0.042                1                  
87072               53.19993591         -27.77760696        2.78293             23.582              0.016                1                  
87250               53.14728546         -27.77757263        2.0305              25.113              0.045                1                  
87327               53.19074631         -27.77803612        2.7965              25.607              0.05                 1                  
87502               53.15828323         -27.77744865        1.564               24.767              0.03                 1                  
87594               53.15382385         -27.77632523        1.66179             24.855              0.044                1                  
87603               53.15782547         -27.77755737        2.5602              25.961              0.063                1                  
87783               53.18321228         -27.7756958         1.56896             23.902              0.024                1                  
87792               53.18335724         -27.77637482        2.70062             24.382              0.026                1                  
87915               53.16058731         -27.77612305        2.54309             24.497              0.031                1                  
87973               53.1289711          -27.77639389        2.0617              25.993              0.104                1                  
88027               53.17279434         -27.77635384        2.3421              25.634              0.063                1                  
88131               53.16007614         -27.77635193        2.55374             23.929              0.019                1                  
88160               53.1304512          -27.77587891        3.0796              24.056              0.021                1                  
88298               53.18437195         -27.77572632        1.8492              25.777              0.081                1                  
88391               53.15382385         -27.77632523        1.66179             25.979              0.084                1                  
88655               53.16617203         -27.77595329        2.3573              25.851              0.055                1                  
88701               53.18336105         -27.77601433        1.6199              25.866              0.049                1                  
88713               53.12110519         -27.77461433        2.22199             23.841              0.022                1                  
88733               53.13055038         -27.77520561        2.7113              24.505              0.027                1                  
88746               53.12133789         -27.77454185        2.17879             24.619              0.041                1                  
88828               53.12112427         -27.77504539        2.07099             25.326              0.072                1                  
88890               53.1231041          -27.77531242        2.2136              25.667              0.062                1                  
88925               53.14865494         -27.77452278        2.7212              25.223              0.048                1                  
89072               53.10941696         -27.77482033        2.4919              25.198              0.043                1                  
89088               53.10372925         -27.77424812        2.2468              24.883              0.049                1                  
89134               53.15073776         -27.77433968        2.30686             24.876              0.044                1                  
89258               53.12028122         -27.77458572        1.8648              24.776              0.031                1                  
89299               53.15957642         -27.77456856        1.6943              25.819              0.065                1                  
89429               53.13108444         -27.77310753        2.225               23.148              0.013                1                  
89685               53.10926819         -27.77393341        1.6181              25.553              0.044                1                  
89716               53.13152313         -27.77418137        3.0491              25.895              0.073                1                  
89729               53.13210678         -27.77396393        1.8962              25.705              0.06                 1                  
89743               53.19875336         -27.77339363        1.723               24.913              0.044                1                  
89758               53.18332291         -27.77378082        2.661               25.256              0.052                1                  
89789               53.14417267         -27.77355003        1.89794             24.394              0.028                1                  
89810               53.1782608          -27.77400589        3.3419              25.808              0.057                1                  
90059               53.12713242         -27.77358818        1.9655              25.486              0.041                1                  
90080               53.18566132         -27.77319145        3.7401              25.913              0.071                1                  
90088               53.19290924         -27.77331352        3.8141              25.605              0.053                1                  
90290               53.14870834         -27.77294159        3.3644              25.363              0.046                1                  
90306               53.16389847         -27.77321815        2.3928              25.609              0.049                1                  
90444               53.17409897         -27.77296066        3.3841              25.997              0.063                1                  
90642               53.19670868         -27.77234077        2.8                 25.061              0.054                1                  
90649               53.15287399         -27.77249527        2.0032              24.871              0.029                1                  
90704               53.13817215         -27.77205658        2.629               25.557              0.055                1                  
90913               53.15446091         -27.77143288        2.22199             23.773              0.017                1                  
90975               53.1150322          -27.77213287        1.6115              25.564              0.049                1                  
91026               53.11510849         -27.77180862        3.4187              25.759              0.06                 1                  
91163               53.1628418          -27.7716198         3.3531              25.485              0.048                1                  
91234               53.1522789          -27.77008247        1.84767             24.151              0.022                1                  
91250               53.18805313         -27.77152061        3.3618              25.921              0.059                1                  
91283               53.19378662         -27.7712841         3.4077              25.068              0.039                1                  
91365               53.14465332         -27.77110672        3.0826              24.855              0.03                 1                  
91421               53.15140152         -27.77098656        2.1869              25.47               0.058                1                  
91521               53.15604401         -27.7709465         1.5519              25.574              0.053                1                  
91545               53.15999985         -27.77099419        1.5515              25.872              0.06                 1                  
91620               53.11537933         -27.77035522        3.4386              24.901              0.038                1                  
91740               53.16556549         -27.76979065        1.54594             24.438              0.044                1                  
91780               53.13594437         -27.77041817        2.8208              25.741              0.063                1                  
91833               53.10359955         -27.77062988        2.1355              25.099              0.048                1                  
91977               53.17961121         -27.77057266        2.7539              25.979              0.075                1                  
92159               53.11352158         -27.77002716        1.9299              25.044              0.034                1                  
