ObjectID            RA                  DEC                 z_match             Imag                Imag_error          Classification
92299               189.28848267        62.27822876         1.6865              25.381              0.066               1                   
92391               189.25619507        62.27807999         2.7347              25.581              0.047               1                   
92517               189.21455383        62.27852631         2.2892              25.283              0.04                1                   
92591               189.15786743        62.27923203         1.58054             24.381              0.029               1                   
92700               189.29292297        62.27869034         1.8525              25.998              0.059               1                   
92703               189.24368286        62.27933502         1.996               23.947              0.022               1                   
92850               189.22891235        62.27941132         1.7522              25.748              0.059               1                   
92943               189.25704956        62.28104782         1.74                23.413              0.014               1                   
92949               189.24687195        62.27946091         1.9214              25.175              0.039               1                   
92958               189.29327393        62.2789917          1.7624              25.908              0.054               1                   
93157               189.22320557        62.28003311         1.9275              25.091              0.04                1                   
93161               189.1598053         62.27967834         1.9773              25.936              0.065               1                   
93426               189.30264282        62.28010178         2.5366              25.587              0.045               1                   
93463               189.29243469        62.28029633         2.9577              25.912              0.066               1                   
93581               189.3886261         62.28045654         1.6907              25.891              0.063               1                   
93625               189.37712097        62.28088379         2.0418              23.958              0.019               1                   
93657               189.18795776        62.28118515         3.2732              24.72               0.032               1                   
93703               189.25726318        62.28143311         1.7435              23.793              0.019               1                   
93704               189.18838501        62.28120422         3.2225              24.451              0.026               1                   
93858               189.15737915        62.28152847         3.4633              25.353              0.047               1                   
93905               189.30134583        62.2819519          2.1617              24.958              0.042               1                   
93928               189.29846191        62.28122711         3.0504              25.112              0.039               1                   
93966               189.38175964        62.28110123         1.6832              25.64               0.047               1                   
94024               189.24082947        62.28170395         2.3759              24.886              0.034               1                   
94052               189.37838745        62.28194046         2.3951              24.602              0.029               1                   
94095               189.18099976        62.28155136         1.6283              25.762              0.075               1                   
94292               189.27590942        62.28213501         2.1492              25.13               0.041               1                   
94310               189.20024109        62.28210449         1.9721              25.438              0.051               1                   
94336               189.32745361        62.2818222          2.2492              25.819              0.059               1                   
94371               189.38342285        62.28191376         1.6877              25.273              0.042               1                   
94379               189.16349792        62.28242111         1.69662             24.583              0.03                1                   
94397               189.1615448         62.28194427         1.7004              25.915              0.062               1                   
94655               189.35269165        62.28297043         2.5419              25.516              0.056               1                   
94675               189.38157654        62.28266525         2.998               25.691              0.055               1                   
94678               189.16125488        62.28316879         2.1613              25.246              0.048               1                   
94750               189.21768188        62.28321075         2.3179              24.709              0.037               1                   
94757               189.31227112        62.28336334         2.135               24.766              0.035               1                   
94787               189.22047424        62.28378296         1.7564              25.331              0.062               1                   
94793               189.16319275        62.28293991         1.6924              25.189              0.039               1                   
94907               189.17007446        62.28313446         1.7169              25.645              0.051               1                   
94985               189.22027588        62.28348923         1.9807              25.501              0.052               1                   
95059               189.31007385        62.28403473         2.2713              24.916              0.037               1                   
95231               189.22355652        62.28391647         1.9178              25.797              0.061               1                   
95303               189.29089355        62.28446579         1.7241              25.599              0.061               1                   
95333               189.3838501         62.28400421         1.6352              25.974              0.088               1                   
95394               189.30456543        62.28422928         2.4365              24.529              0.026               1                   
95497               189.26593018        62.28445816         2.1861              25.79               0.058               1                   
95499               189.38092041        62.28449631         1.7148              25.776              0.066               1                   
95648               189.22358704        62.28453445         2.2776              25.558              0.045               1                   
95657               189.35644531        62.28538513         2.089               25.592              0.063               1                   
95692               189.21910095        62.28487015         2.5406              24.633              0.026               1                   
95751               189.31962585        62.28494263         2.3181              25.915              0.078               1                   
95993               189.23077393        62.28537369         3.4148              24.882              0.03                1                   
96020               189.3276062         62.28512955         2.2515              25.517              0.044               1                   
96049               189.35818481        62.28615952         1.8211              23.956              0.025               1                   
96215               189.32637024        62.28556061         1.616               25.863              0.065               1                   
96314               189.17114258        62.28584671         3.3465              25.048              0.034               1                   
96326               189.19636536        62.28591156         2.1891              25.926              0.065               1                   
96399               189.37789917        62.2859993          1.6597              25.491              0.056               1                   
96406               189.29695129        62.28583527         2.2506              25.298              0.037               1                   
96435               189.21192932        62.28679276         2.133               23.747              0.018               1                   
96479               189.23510742        62.2860527          1.6098              25.018              0.033               1                   
96516               189.17541504        62.2863121          2.5586              25.515              0.058               1                   
96517               189.24546814        62.28726578         3.1305              23.491              0.014               1                   
96521               189.17590332        62.28648376         2.1393              24.189              0.019               1                   
96558               189.16358948        62.28695679         2.936               24.289              0.023               1                   
96569               189.35218811        62.28651428         2.2031              25.788              0.082               1                   
96604               189.32780457        62.28654099         2.3026              25.599              0.056               1                   
96654               189.24404907        62.28755569         2.1095              23.717              0.018               1                   
96703               189.18678284        62.28775787         2.032               24.13               0.025               1                   
96724               189.24603271        62.28715515         3.0303              24.095              0.022               1                   
96826               189.19813538        62.28707886         2.4771              24.939              0.034               1                   
96866               189.36004639        62.28820038         1.9931              24.661              0.051               1                   
96917               189.37562561        62.28734589         2.4209              24.324              0.022               1                   
97054               189.31474304        62.28742218         1.6817              25.783              0.059               1                   
97171               189.33322144        62.28857803         2.19632             24.92               0.041               1                   
97195               189.28913879        62.28769684         3.4677              25.882              0.066               1                   
97288               189.1914978         62.28764725         3.0022              25.93               0.057               1                   
97340               189.20010376        62.28777695         2.9459              25.306              0.042               1                   
97370               189.34776306        62.28895187         2.3201              23.562              0.016               1                   
97401               189.29875183        62.28862            2.3157              25.926              0.077               1                   
97440               189.20222473        62.28839111         2.986               24.66               0.038               1                   
97571               189.34063721        62.28853607         1.76                25.757              0.07                1                   
97590               189.39604187        62.28808975         3.6398              25.421              0.045               1                   
97704               189.2795105         62.28860474         1.6477              25.403              0.041               1                   
97763               189.36120605        62.28853226         1.8027              25.791              0.05                1                   
97774               189.25317383        62.28898239         2.4615              25.425              0.049               1                   
97799               189.30400085        62.28871155         1.9237              25.824              0.056               1                   
97811               189.3507843         62.28876495         1.7367              25.877              0.061               1                   
97881               189.34776306        62.28895187         2.3201              23.914              0.018               1                   
97889               189.34680176        62.29005432         2.2386              24.367              0.029               1                   
97911               189.36412048        62.28910446         2.1592              25.039              0.033               1                   
97977               189.18273926        62.2922821          1.72236             24.494              0.04                1                   
98013               189.34631348        62.29003143         2.3703              23.894              0.019               1                   
98044               189.22351074        62.29008484         2.1865              23.746              0.02                1                   
98057               189.37625122        62.29039764         1.6072              24.477              0.029               1                   
98135               189.36778259        62.28954697         2.3037              25.626              0.051               1                   
98168               189.35632324        62.28985977         2.9268              25.471              0.058               1                   
98183               189.37742615        62.2902298          2.1111              25.31               0.053               1                   
98200               189.37834167        62.28929901         2.3621              25.933              0.077               1                   
98204               189.36727905        62.28975296         2.0269              24.884              0.035               1                   
98213               189.27722168        62.29039001         1.632               25.304              0.066               1                   
98286               189.36283875        62.28953552         1.8049              25.581              0.042               1                   
98411               189.3134613         62.2902565          2.005               25.411              0.046               1                   
98422               189.36143494        62.29017258         2.4074              24.416              0.024               1                   
98478               189.24989319        62.29003525         2.5208              25.222              0.036               1                   
98510               189.26663208        62.29071045         2.25763             24.188              0.021               1                   
98644               189.28224182        62.29096222         1.94763             24.85               0.031               1                   
98689               189.22035217        62.29073334         2.18356             24.547              0.025               1                   
98705               189.27087402        62.290802           2.19472             25.187              0.043               1                   
98781               189.31665039        62.29081726         2.3114              25.492              0.048               1                   
98784               189.40957642        62.29339218         3.1866              22.987              0.014               1                   
98952               189.33250427        62.29072952         2.8961              25.9                0.054               1                   
98963               189.38658142        62.29110718         1.7627              25.236              0.04                1                   
99049               189.35543823        62.29092026         3.0089              25.942              0.069               1                   
99061               189.37870789        62.29123306         2.3236              25.397              0.047               1                   
99079               189.2517395         62.29138565         1.86051             25.158              0.041               1                   
99103               189.17999268        62.29140472         3.7365              25.203              0.043               1                   
99169               189.30688477        62.2913208          2.4043              25.405              0.044               1                   
99219               189.2865448         62.29147339         2.3704              25.466              0.045               1                   
99322               189.40232849        62.29187393         1.673               24.645              0.028               1                   
99328               189.28733826        62.29151917         3.4509              25.447              0.043               1                   
99370               189.18640137        62.29241562         1.69393             24.62               0.032               1                   
99381               189.25823975        62.29161072         2.2931              25.222              0.034               1                   
99444               189.38595581        62.29227448         1.6707              24.461              0.029               1                   
99445               189.18684387        62.29190063         1.819               25.547              0.062               1                   
99504               189.26622009        62.29301453         1.927               25.934              0.102               1                   
99522               189.1829834         62.29198837         1.7129              25.968              0.087               1                   
99717               189.38320923        62.29201126         1.7866              25.87               0.057               1                   
99750               189.30760193        62.29284286         2.4146              25.879              0.058               1                   
99836               189.32800293        62.29260635         2.3053              25.03               0.039               1                   
99839               189.33543396        62.29252243         3.1177              25.763              0.065               1                   
99917               189.17979431        62.29262924         3.1661              25.126              0.034               1                   
